,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2019-06-20,6,2019-06-20,17.076470588235296,22.46470588235294,75.88235294117646,1006.1705882352942,250.11764705882354,4.641176470588236,118.6470588235294,226.88235294117646,283.47058823529414
2019-06-20,6,2019-06-20,17.076470588235296,22.46470588235294,75.88235294117646,1006.1705882352942,250.11764705882354,4.641176470588236,118.6470588235294,226.88235294117646,283.47058823529414
2019-06-20,6,2019-06-20,17.076470588235296,22.46470588235294,75.88235294117646,1006.1705882352942,250.11764705882354,4.641176470588236,118.6470588235294,226.88235294117646,283.47058823529414
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-21,6,2019-06-21,16.523529411764706,15.84705882352941,65.52941176470588,1012.964705882353,275.11764705882354,3.841176470588235,252.58823529411765,236.7058823529412,354.3529411764706
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-22,6,2019-06-22,18.36470588235294,18.83529411764706,69.0,1013.7941176470588,42.94117647058823,3.411764705882353,385.52941176470586,188.7058823529412,428.2352941176471
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-23,6,2019-06-23,23.299999999999997,28.594117647058823,67.29411764705883,1010.4117647058823,103.29411764705883,3.276470588235294,371.94117647058823,159.52941176470588,420.1764705882353
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-24,6,2019-06-24,26.03529411764706,36.51176470588236,62.35294117647059,1010.2058823529412,191.23529411764707,3.0,351.29411764705884,162.1764705882353,413.6470588235294
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-25,6,2019-06-25,27.54705882352941,38.752941176470586,68.58823529411765,1009.9117647058823,197.35294117647058,3.829411764705882,391.7647058823529,160.52941176470588,428.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-26,6,2019-06-26,23.54705882352941,35.241176470588236,69.58823529411765,1017.6235294117646,111.88235294117646,3.6176470588235294,271.5882352941176,182.41176470588235,376.05882352941177
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-27,6,2019-06-27,20.194117647058825,24.78235294117647,65.82352941176471,1020.2882352941177,45.35294117647059,5.105882352941176,529.0,98.6470588235294,461.0
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-28,6,2019-06-28,20.058823529411764,18.705882352941178,63.88235294117647,1017.2882352941177,61.64705882352941,4.117647058823529,613.3529411764706,88.23529411764706,484.2352941176471
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-29,6,2019-06-29,25.805882352941175,16.641176470588235,49.588235294117645,1010.535294117647,118.52941176470588,2.8529411764705883,662.4705882352941,73.88235294117646,494.88235294117646
2019-06-30,6,2019-06-30,23.2,28.958823529411767,63.470588235294116,1008.8117647058823,273.7647058823529,4.088235294117647,225.8235294117647,213.05882352941177,354.11764705882354
2019-06-30,6,2019-06-30,23.2,28.958823529411767,63.470588235294116,1008.8117647058823,273.7647058823529,4.088235294117647,225.8235294117647,213.05882352941177,354.11764705882354
2019-06-30,6,2019-06-30,23.2,28.958823529411767,63.470588235294116,1008.8117647058823,273.7647058823529,4.088235294117647,225.8235294117647,213.05882352941177,354.11764705882354
